EmployeeNumber,Surname,GivenName,Gender,JobTitle,DepartmentName,StoreLocation,Division,Age,LengthService,AbsentHours,BusinessUnit
2511,Dengler,Irving,M,Dairy Person,Dairy,Vancouver,Stores,30.72702554,4.718018062,0,Stores
2512,Craig,Adan,M,Meat Cutter,Meats,Kamloops,Stores,43.45649849,4.233643096,42.10763421,Stores
2513,Simmons,Darrell,M,Dairy Person,Dairy,Vancouver,Stores,37.54056214,6.845247394,70.91827831,Stores
2514,Seltzer,Thomas,M,Meat Cutter,Meats,Port Coquitlam,Stores,47.79158062,3.343355463,97.68943865,Stores
2515,Lopez,Charles,M,Meat Cutter,Meats,Victoria,Stores,51.16009494,7.342049572,113.300241,Stores
2516,Hack,Lisa,F,Meat Cutter,Meats,Victoria,Stores,43.73068702,7.122273627,68.11835463,Stores
2517,Rester,Ann,F,Meat Cutter,Meats,Squamish,Stores,51.17652696,3.140192292,139.9284825,Stores
2518,Shimizu,Marilyn,F,Meat Cutter,Meats,Squamish,Stores,27.27421672,4.220411884,31.26373052,Stores
2519,Taylor,Nathan,M,Meat Cutter,Meats,Kelowna,Stores,42.14981057,5.810115053,66.31198352,Stores
2520,Davis,Danielle,F,Dairy Person,Dairy,Vancouver,Stores,42.43675782,3.353057649,67.95899917,Stores
2521,Wesley,Lanny,M,Meat Cutter,Meats,Victoria,Stores,42.09234019,2.524448591,21.51625404,Stores
2522,Thompson,Sadie,F,Meat Cutter,Meats,Nanaimo,Stores,28.72535854,4.351876668,9.889106337,Stores
2523,Tillman,John,M,Meat Cutter,Meats,Victoria,Stores,43.81763613,2.437374677,55.11530792,Stores
2524,Jordan,Wanda,F,Store Manager,Store Management,Princeton,Stores,41.93009928,2.532946104,78.56144157,Stores
2525,Gates,David,M,Meat Cutter,Meats,Victoria,Stores,40.27883738,6.922776549,21.56417379,Stores
2526,Wilson,Mary,F,Meat Cutter,Meats,Richmond,Stores,39.86377001,4.573204672,38.59714997,Stores
2527,Patterson,Sharon,F,Meat Cutter,Meats,North Vancouver,Stores,37.96137323,2.172649793,51.88328896,Stores
2528,Morrell,Janice,F,Meat Cutter,Meats,Williams Lake,Stores,33.99686973,1.126471554,32.96064121,Stores
2529,Lott,Thomas,M,Dairy Person,Dairy,Nelson,Stores,57.40726824,8.423562487,102.8060145,Stores
2530,Acosta,Sherry,F,Dairy Person,Dairy,Vancouver,Stores,46.62572276,4.709205979,56.63276865,Stores
2531,McGowan,Richard,M,Meat Cutter,Meats,Cranbrook,Stores,21.02922645,2.888395496,0,Stores
2532,Chestnut,Julie,F,Meat Cutter,Meats,Prince George,Stores,31.60046578,5.05366063,0,Stores
2533,Morgan,Richard,M,Meat Cutter,Meats,Nanaimo,Stores,29.29626454,3.812514201,0,Stores
2534,Dunfee,Kenneth,M,Dairy Person,Dairy,Vancouver,Stores,55.45753196,3.934867025,84.76413736,Stores
2535,Webster,David,M,Meat Cutter,Meats,Kamloops,Stores,43.56689659,5.443338227,38.78075828,Stores
2536,Hentz,Lisa,F,Meat Cutter,Meats,New Westminster,Stores,47.54432693,4.859998614,81.78998271,Stores
2537,Carroll,Frances,F,Meat Cutter,Meats,Quesnel,Stores,38.95120473,4.158828775,48.79201599,Stores
2538,Wood,Eugene,M,Meat Cutter,Meats,Abbotsford,Stores,30.7501954,4.121952789,0,Stores
2539,Karst,William,M,Baker,Bakery,Burnaby,Stores,35.81662859,5.908225853,12.12585691,Stores
2540,Rother,Janie,F,Dairy Person,Dairy,West Vancouver,Stores,39.22416251,4.212260906,35.34472889,Stores
2541,Beaver,Sara,F,Meat Cutter,Meats,Fort St John,Stores,48.55306903,2.639920997,77.39743352,Stores
2542,Tolliver,Gary,M,Meat Cutter,Meats,Victoria,Stores,33.62919905,2.670997132,15.49362738,Stores
2543,Gonzales,Michael,M,Meat Cutter,Meats,Langley,Stores,42.19773002,3.724982817,87.68457808,Stores
2544,Rivenburg,Ami,F,Meat Cutter,Meats,Langley,Stores,45.49093169,5.804954673,88.51000999,Stores
2545,Williamson,Ethel,F,Dairy Person,Dairy,Vancouver,Stores,46.61958347,3.003932665,68.61956129,Stores
2546,Rooney,Lonnie,M,Meat Cutter,Meats,Nanaimo,Stores,46.87621234,5.820704197,82.84953225,Stores
2547,Olson,Ralph,M,Dairy Person,Dairy,Vancouver,Stores,31.64742234,2.681744516,0,Stores
2548,Kaczor,Arnita,F,Meat Cutter,Meats,Cranbrook,Stores,35.12322249,4.720668133,9.606417652,Stores
2549,Croy,Mark,M,Meat Cutter,Meats,Nanaimo,Stores,38.26531118,2.482933787,31.507001,Stores
2550,Henderson,Joan,F,Meat Cutter,Meats,Victoria,Stores,43.45256681,4.840168467,40.41958431,Stores
2551,Williams,Lucy,F,Dairy Person,Dairy,Vancouver,Stores,45.34526323,4.469219571,82.42423853,Stores
2552,Keaton,James,M,Produce Manager,Produce,Fort Nelson,Stores,39.47992318,5.657017216,42.46184239,Stores
2553,Prescott,Trinh,F,Meat Cutter,Meats,Prince George,Stores,56.73281072,5.48727492,137.4688619,Stores
2554,Cope,Charles,M,Dairy Person,Dairy,Vancouver,Stores,43.67543867,5.238041845,57.0594576,Stores
2555,Randall,Sandra,F,Meat Cutter,Meats,Richmond,Stores,33.39483969,6.542780358,0,Stores
2556,Brown,Michelle,F,Meat Cutter,Meats,Chilliwack,Stores,52.88656025,4.019141988,95.13877327,Stores
2557,Witt,Wm,M,Meat Cutter,Meats,Nanaimo,Stores,25.64256768,2.579771518,22.4190437,Stores
2558,Lee,Jenny,F,Meat Cutter,Meats,Surrey,Stores,35.36096731,5.090101665,32.01546378,Stores
2559,Fraser,Sybil,F,Meat Cutter,Meats,Squamish,Stores,42.80531578,4.728290698,82.89622473,Stores
2560,Goodwin,Richard,M,Meat Cutter,Meats,New Westminster,Stores,45.13614214,5.659539276,71.15281378,Stores
2561,Flock,Samuel,M,Dairy Person,Dairy,Vancouver,Stores,53.40460678,3.756759273,64.10008444,Stores
2562,Chambers,Miranda,F,Meat Cutter,Meats,Kamloops,Stores,40.37327014,1.207391575,79.79356901,Stores
2563,Madrid,Audrey,F,Meat Cutter,Meats,New Westminster,Stores,53.95574609,5.11852293,130.4362428,Stores
2564,Stanley,Arthur,M,Meat Cutter,Meats,Chilliwack,Stores,42.84030667,5.019296679,73.26889421,Stores
2565,Miles,Maud,F,Dairy Person,Dairy,Vancouver,Stores,46.11157068,4.703576207,153.1397114,Stores
2566,Green,Charles,M,Processed Foods Manager,Processed Foods,Nelson,Stores,36.75157745,3.179076623,53.15516851,Stores
2567,Renfro,Cheryl,F,Meat Cutter,Meats,Nanaimo,Stores,23.29213324,4.432918931,0,Stores
2568,Emerson,Mary,F,Meat Cutter,Meats,Nanaimo,Stores,41.1808265,6.052127691,68.09234385,Stores
2569,Hayes,Wilma,F,Dairy Person,Dairy,Vancouver,Stores,31.36730865,4.004824282,0,Stores
2570,Anderson,Linda,F,Meat Cutter,Meats,Langley,Stores,45.87422181,4.616680209,77.91161975,Stores
2571,Evans,Monica,F,Meat Cutter,Meats,Quesnel,Stores,34.9407919,7.037596338,6.620843728,Stores
2572,Woodard,Evelynn,F,Meat Cutter,Meats,Cranbrook,Stores,35.16080821,3.668518112,9.558679491,Stores
2573,Carter,Shane,M,Meat Cutter,Meats,Cranbrook,Stores,24.54615621,5.167233029,0,Stores
2574,Thomas,Eric,M,Meat Cutter,Meats,Nanaimo,Stores,31.70966628,3.314700991,56.81740007,Stores
2575,Gonzalez,Brandee,F,Meat Cutter,Meats,Kelowna,Stores,39.23949284,4.825295839,71.17447028,Stores
2576,Stubbs,Jose,M,Meat Cutter,Meats,Victoria,Stores,47.29062097,5.223112601,91.28597396,Stores
2577,Davis,Ruby,F,Meat Cutter,Meats,Chilliwack,Stores,38.45880564,6.992060405,0,Stores
2578,Randell,Ellen,F,Meat Cutter,Meats,Victoria,Stores,66.15376034,4.05834789,170.543427,Stores
2579,Diamond,Kathleen,F,Dairy Person,Dairy,Richmond,Stores,37.73348677,4.004312489,59.63884483,Stores
2580,Abbate,Laurie,F,Dairy Person,Dairy,Vancouver,Stores,39.89188323,1.766600113,51.5270002,Stores
2581,Cobb,Christopher,M,Meat Cutter,Meats,Surrey,Stores,34.34749417,4.437775873,18.81294448,Stores
2582,Peet,Emory,M,Meat Cutter,Meats,Terrace,Stores,22.51415219,2.961018673,0,Stores
2583,Crowell,Daniel,M,Shelf Stocker,Processed Foods,Vancouver,Stores,54.02693396,4.918944501,133.1636749,Stores
2584,Garrett,June,F,Meat Cutter,Meats,Squamish,Stores,46.84458506,6.390188293,113.5585217,Stores
2585,Rouse,Thomas,M,Meat Cutter,Meats,Chilliwack,Stores,49.56575051,5.623541531,127.8602129,Stores
2586,Williams,Charlotte,F,Meat Cutter,Meats,Victoria,Stores,39.78020301,3.559903106,80.7288689,Stores
2587,Eudy,Gordon,M,Meat Cutter,Meats,Squamish,Stores,26.25249913,5.298144692,0,Stores
2588,Eppler,Kathleen,F,Dairy Person,Dairy,Vancouver,Stores,50.49493564,4.364766189,118.452088,Stores
2589,Cox,Willie,M,Meat Cutter,Meats,Abbotsford,Stores,33.37786411,4.972851197,24.57007252,Stores
2590,Keller,Michael,M,Meat Cutter,Meats,Prince George,Stores,44.22460782,2.948692983,57.14367231,Stores
2591,Blunt,Judith,F,Dairy Person,Dairy,Vancouver,Stores,21.75384823,5.00132747,0,Stores
2592,Taylor,Kent,M,Shelf Stocker,Processed Foods,Vancouver,Stores,31.11974901,4.307865922,0,Stores
2593,Morales,James,M,Meat Cutter,Meats,New Westminster,Stores,61.50588629,4.058463683,124.2526674,Stores
2594,Pyatt,Caleb,M,Meat Cutter,Meats,Victoria,Stores,22.88958251,3.287014158,0,Stores
2595,Brown,Matthew,M,Meat Cutter,Meats,New Westminster,Stores,38.66687,5.145181606,20.41989029,Stores
2596,Harvey,Daniel,M,Dairy Person,Dairy,Langley,Stores,32.70001405,4.600080803,8.664671009,Stores
2597,Harvey,Jana,F,Meat Cutter,Meats,New Westminster,Stores,47.68418351,4.329657601,87.58462857,Stores
2598,Smith,Cheryl,F,Produce Clerk,Produce,Abbotsford,Stores,42.76611888,4.250197997,76.31479196,Stores
2599,Barton,Kelly,F,Meat Cutter,Meats,Fort Nelson,Stores,53.55228513,7.252136208,112.938695,Stores
2600,Stewart,Charles,M,Meat Cutter,Meats,Richmond,Stores,51.96374105,3.356242305,109.0545281,Stores
2601,Thayer,Marie,F,Meat Cutter,Meats,Prince George,Stores,32.93211411,4.597999328,0,Stores
2602,Oakman,Randall,M,Meat Cutter,Meats,Victoria,Stores,45.3386522,4.539233344,42.02180164,Stores
2603,Manuel,Julia,F,Meat Cutter,Meats,Prince George,Stores,48.92282048,3.414063251,95.54182287,Stores
2604,Richardson,Christopher,M,Meat Cutter,Meats,Victoria,Stores,54.87246274,2.882050528,126.6881844,Stores
2605,Bailey,Jennifer,F,Meat Cutter,Meats,Nanaimo,Stores,44.47479447,7.242960559,104.3418319,Stores
2606,Allen,Dortha,F,Meat Cutter,Meats,Kamloops,Stores,36.43549032,4.815890833,0,Stores
2607,Moses,Clifford,M,Meat Cutter,Meats,Surrey,Stores,36.94415537,3.797214725,39.91448225,Stores
2608,Quinones,Donna,F,Dairy Person,Dairy,Vancouver,Stores,46.22121535,4.692016732,65.20885118,Stores
2609,Vargas,Robert,M,Shelf Stocker,Processed Foods,Dawson Creek,Stores,50.52561909,3.624749622,125.7008403,Stores
2610,McCullough,Karen,F,Meat Cutter,Meats,Port Coquitlam,Stores,37.39401198,2.113163356,83.13051648,Stores
2611,Brown,Adria,F,Shelf Stocker,Processed Foods,Vancouver,Stores,51.94452467,5.522581133,109.3250809,Stores
2612,Baker,Shirley,F,Meat Cutter,Meats,Nanaimo,Stores,41.58000053,4.473920372,23.31963612,Stores
2613,Bolt,Loretta,F,Meat Cutter,Meats,New Westminster,Stores,40.93001872,5.923002347,47.8831481,Stores
2614,Taylor,Jose,M,Meat Cutter,Meats,Nanaimo,Stores,35.43821037,2.811080552,0,Stores
2615,Youngblood,Lee,M,Meat Cutter,Meats,Quesnel,Stores,48.23283788,5.664153728,97.74385344,Stores
2616,Owens,Tony,M,Meat Cutter,Meats,Richmond,Stores,52.20602024,2.949370432,98.42140499,Stores
2617,Bilbrey,Anne,F,Meat Cutter,Meats,Kelowna,Stores,46.09438764,6.024276658,48.89493211,Stores
2618,Tolbert,Sandra,F,Meat Cutter,Meats,West Vancouver,Stores,40.31067742,4.927444681,82.94988532,Stores
2619,Ogden,Carlos,M,Shelf Stocker,Processed Foods,Vancouver,Stores,52.24352343,7.584464855,106.0001353,Stores
2620,Miller,Richard,M,Meat Cutter,Meats,Langley,Stores,25.46299215,5.872443863,0,Stores
2621,Koger,Justin,M,Meat Cutter,Meats,Surrey,Stores,34.27727757,5.574116965,16.6767892,Stores
2622,Wilson,Jeremiah,M,Meat Cutter,Meats,New Westminster,Stores,28.37924309,7.177054517,44.48209709,Stores
2623,Askew,Amy,F,Meat Cutter,Meats,Kelowna,Stores,49.41541023,4.138224933,115.8070524,Stores
2624,Manning,Joe,M,Shelf Stocker,Processed Foods,Vancouver,Stores,49.87129919,3.852839279,96.076719,Stores
2625,Swanson,Madeline,F,Meat Cutter,Meats,Chilliwack,Stores,61.75155533,2.352783024,160.1525146,Stores
2626,Davenport,Jonathan,M,Meat Cutter,Meats,Nanaimo,Stores,50.56556284,3.965066329,128.7360915,Stores
2627,Parker,Ruby,F,Meat Cutter,Meats,New Westminster,Stores,44.8147494,4.228418272,88.11670495,Stores
2628,Cabrera,Charles,M,Meat Cutter,Meats,Prince George,Stores,40.85339998,7.048670186,51.42381838,Stores
2629,Ross,Ralph,M,Meat Cutter,Meats,Burnaby,Stores,46.42679016,6.932281381,45.35667459,Stores
2630,Cimino,Michelle,F,Meat Cutter,Meats,Chilliwack,Stores,39.84295417,3.169987832,60.92776708,Stores
2631,Ricks,Tabitha,F,Meat Cutter,Meats,Kamloops,Stores,34.88715432,4.729074725,0,Stores
2632,Smith,Marva,F,Baker,Bakery,Burnaby,Stores,43.45912377,4.435357868,84.88034912,Stores
2633,Sanchez,Margot,F,Meat Cutter,Meats,Kelowna,Stores,25.62267023,4.667347785,0.719281033,Stores
2634,Conforti,Barbara,F,Meat Cutter,Meats,Terrace,Stores,59.70502936,4.978921211,167.4281808,Stores
2635,Storms,Howard,M,Produce Clerk,Produce,Vernon,Stores,44.90172163,3.297245308,28.83732462,Stores
2636,Ellison,Joanne,F,Meat Cutter,Meats,Victoria,Stores,18.59961724,6.615868633,0,Stores
2637,Anderson,Jill,F,Meat Cutter,Meats,Kelowna,Stores,30.98817686,2.667782964,0,Stores
2638,Hathaway,Sandra,F,Shelf Stocker,Processed Foods,Vancouver,Stores,59.12552897,5.863190696,156.0604059,Stores
2639,Gutshall,Joseph,M,Meat Cutter,Meats,Richmond,Stores,41.36421524,4.100240757,24.7947692,Stores
2640,Palen,Jason,M,Meats Manager,Meats,New Westminister,Stores,40.27471315,2.899387431,39.48276471,Stores
2641,Raines,Victoria,F,Meat Cutter,Meats,Prince George,Stores,36.79977536,3.242629399,22.03630854,Stores
2642,Pratt,Gregory,M,Meat Cutter,Meats,Fort St John,Stores,51.26750476,4.621930468,100.9434934,Stores
2643,Kite,William,M,Meat Cutter,Meats,Nanaimo,Stores,52.12482554,6.645024156,77.4133053,Stores
2644,Broussard,Margarita,F,Meat Cutter,Meats,Victoria,Stores,32.51028642,4.685465635,22.74326027,Stores
2645,Valencia,Mary,F,Meat Cutter,Meats,Victoria,Stores,29.62018195,2.922333018,33.89567742,Stores
2646,Miller,Robert,M,Shelf Stocker,Processed Foods,Vancouver,Stores,32.81106368,4.378960912,0,Stores
2647,Graves,Mark,M,Shelf Stocker,Processed Foods,Vancouver,Stores,57.84453393,5.690509203,60.49769112,Stores
2648,Bower,Andrew,M,Meat Cutter,Meats,North Vancouver,Stores,39.71472135,8.442236991,28.09698021,Stores
2649,Dumas,Enrique,M,Meat Cutter,Meats,Williams Lake,Stores,35.22191183,5.287661548,33.75706432,Stores
2650,Deangelo,Helen,F,Dairy Person,Dairy,Vancouver,Stores,52.56610494,2.752814997,122.6822565,Stores
2651,McDaniel,Marilyn,F,Meat Cutter,Meats,Prince George,Stores,54.2380105,2.502397922,104.1989114,Stores
2652,Wells,Joyce,F,Dairy Person,Dairy,Vancouver,Stores,36.08902501,3.724325742,37.04313097,Stores
2653,Albertson,Marilyn,F,Meat Cutter,Meats,New Westminster,Stores,50.56410854,1.607570073,93.04201223,Stores
2654,Lord,Bart,M,Shelf Stocker,Processed Foods,Vancouver,Stores,49.42393336,5.947364099,95.90346397,Stores
2655,Funk,Eric,M,Meat Cutter,Meats,Richmond,Stores,26.59883793,5.107575785,0,Stores
2656,Howell,Philip,M,Meat Cutter,Meats,Victoria,Stores,51.12833756,5.811756049,90.27653593,Stores
2657,McCutchen,Alberto,M,Meat Cutter,Meats,Surrey,Stores,41.88910707,3.075565805,74.03798589,Stores
2658,Scott,Aaron,M,Dairy Person,Dairy,West Vancouver,Stores,29.81647315,4.452309623,0,Stores
2659,Ryan,Hugh,M,Dairy Person,Dairy,Vancouver,Stores,30.11987568,4.997708113,0,Stores
2660,Miller,Sophia,F,Meat Cutter,Meats,New Westminster,Stores,57.08939368,4.773989268,112.6016878,Stores
2661,Barnhart,Shawn,M,Meat Cutter,Meats,Victoria,Stores,43.07968342,4.401137994,44.31994432,Stores
2662,Jude,Richard,M,Dairy Person,Dairy,Vancouver,Stores,34.59331892,0.491518557,8.17114047,Stores
2663,Mayville,Jackson,M,Meat Cutter,Meats,Richmond,Stores,42.32588161,3.905591961,0,Stores
2664,Brown,William,M,Shelf Stocker,Processed Foods,Vancouver,Stores,38.42180116,5.636890496,22.85551766,Stores
2665,Johnson,Hazel,F,Meat Cutter,Meats,West Vancouver,Stores,33.91434003,6.859286629,54.77078193,Stores
2666,Williams,Cheryl,F,Meat Cutter,Meats,Victoria,Stores,39.98939657,6.310113366,106.0970378,Stores
2667,Hairston,Nancy,F,Meat Cutter,Meats,Burnaby,Stores,46.31457073,5.186144922,53.32989952,Stores
2668,Sullivan,Christa,F,Meat Cutter,Meats,Cranbrook,Stores,47.5954135,5.330093183,99.54463308,Stores
2669,Petersen,Elizabeth,F,Shelf Stocker,Processed Foods,Vancouver,Stores,43.52013447,2.723848328,34.1528385,Stores
2670,Larsen,Christine,F,Dairy Person,Dairy,Langley,Stores,51.29860592,5.49331927,137.7023594,Stores
2671,Washington,James,M,Baker,Bakery,Burnaby,Stores,41.40117485,6.889553103,50.38280851,Stores
2672,Trapp,Patricia,F,Meat Cutter,Meats,Terrace,Stores,55.19028981,3.612633556,124.6251105,Stores
2673,Rosales,Harry,M,Meat Cutter,Meats,Terrace,Stores,32.06083762,4.733015396,0,Stores
2674,Chapel,Jennifer,F,Meat Cutter,Meats,Kelowna,Stores,55.95960965,6.352463218,147.9176378,Stores
2675,Franklin,Betty,F,Meat Cutter,Meats,New Westminster,Stores,44.35142843,4.477763258,103.9126679,Stores
2676,Palmer,Dale,F,Meat Cutter,Meats,Nanaimo,Stores,26.32149208,4.388794433,0,Stores
2677,Collins,Maurice,M,Meat Cutter,Meats,Williams Lake,Stores,42.17843975,4.262308831,34.88453279,Stores
2678,Skinner,Freddie,M,Meat Cutter,Meats,Kamloops,Stores,34.73871177,6.925499073,29.13615436,Stores
2679,Jenkins,Pedro,M,Produce Manager,Produce,New Westminister,Stores,55.03581328,7.141396969,130.1274669,Stores
2680,Angulo,James,M,Meat Cutter,Meats,Kelowna,Stores,27.36671405,4.072116626,0,Stores
2681,White,Erica,F,Dairy Person,Dairy,New Westminister,Stores,43.59663695,4.36750907,37.14056057,Stores
2682,Ward,Jonathan,M,Dairy Person,Dairy,Vancouver,Stores,52.81044243,6.068656713,85.0035245,Stores
2683,Simmons,Janice,F,Meat Cutter,Meats,Kamloops,Stores,29.2257026,4.575238827,0,Stores
2684,May,Louie,M,Meat Cutter,Meats,Nanaimo,Stores,48.46562487,2.416544448,105.2297149,Stores
2685,Ryan,Nichole,F,Meat Cutter,Meats,New Westminster,Stores,40.72541817,3.863013455,89.37284057,Stores
2686,Stover,Daisy,F,Meat Cutter,Meats,Victoria,Stores,47.17491843,4.559195511,99.05321803,Stores
2687,Walker,Estelle,F,Shelf Stocker,Processed Foods,Vancouver,Stores,52.21144644,5.224349697,115.0050476,Stores
2688,Smith,Gordon,M,Meat Cutter,Meats,Victoria,Stores,29.14411831,3.121117538,0,Stores
2689,Shy,Catherine,F,Meat Cutter,Meats,Cranbrook,Stores,34.0326809,3.197958228,0,Stores
2690,Alexander,Leslie,F,Meat Cutter,Meats,Surrey,Stores,28.54726428,2.709307869,0,Stores
2691,Parker,Linda,F,Meat Cutter,Meats,Victoria,Stores,32.3809317,4.662841795,39.05122232,Stores
2692,Avery,Norman,M,Meat Cutter,Meats,New Westminster,Stores,19.76295284,2.970641917,0,Stores
2693,Whitehurst,Benjamin,M,Meat Cutter,Meats,New Westminster,Stores,56.69534963,2.816872208,122.3542332,Stores
2694,Hartline,Edward,M,Meat Cutter,Meats,Kelowna,Stores,42.81417255,6.325709392,72.30494843,Stores
2695,Levell,Jamie,M,Meat Cutter,Meats,Nanaimo,Stores,46.11038472,6.282045944,71.4124656,Stores
2696,Chong,Lydia,F,Meat Cutter,Meats,Victoria,Stores,33.19254523,4.871798723,53.32185811,Stores
2697,Morgan,Olivia,F,Meat Cutter,Meats,Chilliwack,Stores,25.67623869,5.017712943,0,Stores
2698,Sullivan,Marjorie,F,Meat Cutter,Meats,West Vancouver,Stores,34.53436582,3.448643742,0,Stores
2699,Black,Yolanda,F,Meat Cutter,Meats,Surrey,Stores,40.86210178,5.974330714,104.0762189,Stores
2700,Thomas,Fredia,F,Meat Cutter,Meats,Victoria,Stores,23.03575559,3.485033407,0,Stores
2701,Brooks,Valerie,F,Meat Cutter,Meats,Surrey,Stores,35.97960565,6.111730381,49.4960551,Stores
2702,Vick,Maria,F,Meat Cutter,Meats,Surrey,Stores,39.47114535,6.958020567,0,Stores
2703,Layton,Letitia,F,Meat Cutter,Meats,North Vancouver,Stores,40.42131161,1.974989298,49.60364994,Stores
2704,Lynch,Ronald,M,Meat Cutter,Meats,New Westminster,Stores,46.16260041,3.515881683,82.11668359,Stores
2705,Carter,Melissa,F,Dairy Person,Dairy,Vancouver,Stores,43.58154732,6.24006859,92.88297627,Stores
2706,Heil,Brenda,F,Meat Cutter,Meats,Kamloops,Stores,46.0505227,4.622187006,87.73348428,Stores
2707,Orton,Russell,M,Meat Cutter,Meats,New Westminster,Stores,39.02921743,5.190151786,43.02977533,Stores
2708,Taylor,Terrie,F,Dairy Person,Dairy,Vancouver,Stores,37.30065653,2.426789636,56.73491208,Stores
2709,Atkins,Juan,M,Baker,Bakery,Burnaby,Stores,24.00193398,3.975029017,0,Stores
2710,Black,Allyson,F,Meat Cutter,Meats,Victoria,Stores,34.73763248,6.045305079,25.48104116,Stores
2711,Riley,Nancy,F,Meat Cutter,Meats,Kamloops,Stores,46.41434082,3.898395856,75.8701775,Stores
2712,Daniel,Karen,F,Shelf Stocker,Processed Foods,Vancouver,Stores,44.55578168,7.638647357,83.97242789,Stores
2713,Deluca,Michael,M,Dairy Person,Dairy,Quesnel,Stores,44.77370809,2.957926662,109.4167478,Stores
2714,Thompson,Judy,F,Meat Cutter,Meats,Nanaimo,Stores,42.75007227,4.620412424,85.39177771,Stores
2715,Hagen,Howard,M,Meat Cutter,Meats,Nanaimo,Stores,52.78791175,7.418530923,85.05322858,Stores
2716,Sowards,Sue,F,Meat Cutter,Meats,Langley,Stores,44.28273412,4.715774238,42.73237985,Stores
2717,Nguyen,Raymond,M,Meat Cutter,Meats,Langley,Stores,43.24354836,4.768176473,51.2887765,Stores
2718,Vera,Jennie,F,Shelf Stocker,Processed Foods,Vancouver,Stores,58.06400944,4.849343321,181.7670624,Stores
2719,Soper,Shirley,F,Meat Cutter,Meats,Surrey,Stores,42.58083938,3.494297622,60.97435473,Stores
2720,Quintero,Donna,F,Meat Cutter,Meats,Aldergrove,Stores,38.25097762,3.767902688,18.23591901,Stores
2721,Healey,Paula,F,Meat Cutter,Meats,New Westminster,Stores,26.12751023,2.279210558,15.87280517,Stores
2722,Roberts,Earl,M,Shelf Stocker,Processed Foods,Vancouver,Stores,49.46582292,5.953437454,98.19309967,Stores
